Código;Título;Descrição;Notas de aplicação;Exemplos NA;Notas de exclusão;Diplomas jurídico-administrativos REF;Diplomas jurídico-administrativos complementar;Tipo de processo;Processo transversal (S/N);Dono do processo;Participante no processo;Tipo de intervenção do participante;Código do processo relacionado;Título do processo relacionado;Tipo de relação entre processos;Dimensão qualitativa do processo;Uniformização do processo;Prazo de conservação administrativa;Nota ao PCA;Justificação PCA;Forma de contagem do prazo de cons. adm.;Destino final;Justificação DF;Notas;;;;;;;;;;
650.20.307;Apoio à mobilidade;"Prestação de serviços de transporte a pessoas com mobilidade reduzida, em situação de risco de exclusão ou de vulnerabilidade social, ou portadoras de deficiência.
Inicia com o pedido e termina com a prestação do serviço.
Inclui a análise do pedido, o agendamento dos serviços e a resposta ao requerente.";"Transporte adaptado a pessoas com deficiência#
Transporte de pessoas desfavorecidas com mobilidade reduzida, de pessoas dependentes ou com necessidades especiais#
Transporte de idosos#";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"650.20.600
";"Acolhimento de emergência em equipamentos de apoio social


";"Abrigo de pessoas sob medida de proteção ou em situação de risco pessoal e social.
Inicia com a identificação da necessidade de acolhimento imediato e termina com a integração em meio natural de vida ou encaminhamento para instituição de acolhimento.
Inclui seleção e articulação da admissão, formalização da receção do individuo pela instituição e contacto com outras entidades ou autoridades para obtenção de resposta social.
";"Acolhimento imediato para as crianças e jovens#
Acolhimento imediato para os idosos#
Acolhimento imediato para os imigrantes#
Acolhimento imediato para os sem-abrigo#
Acolhimento imediato para as vítimas de violência doméstica#
Acolhimento imediato para os toxicodependentes#";;O auxílio e acolhimento de emergência a sinistrados e doentes em situações de catástofres naturais ou tecnológicas devem ser considerados em 550.20.500 – Ação de proteção e socorro#;Lei 147/99#;;PE;S;"CPL#
ISS#
SCML#";"CPCJ#
TFM#";"Iniciar#
Iniciar#";"150.10.600#
150.20.300#
150.40.500#
300.30.008#
500.10.001#
500.10.301#
550.20.500#
650.20.001#
650.20.304#
650.20.601#
650.20.604#";"Avaliação de políticas e instrumentos de operacionalização#
Avaliação de atividades#
Recolha e tratamento de dados estatísticos de apoio à gestão#
Registo de documentos e informação#
Realização de auditorias#
Realização de fiscalização#
Ação de proteção e socorro#
Sinalização e encaminhamento em situações de vulnerabilidade#
Apoio psicossocial#
Admissão e desenvolvimento em instituições sociais residenciais ou estruturas de alojamento#
Processamento de dados cadastrais de utentes em respostas sociais de acolhimento#";"Síntese (sintetizado)#
Síntese (sintetizado)#
Síntese (sintetizado)#
Síntese (sintetizado)#
Suplementar#
Suplementar#
Sucessão (antecessor)#
Sucessão (sucessor)#
Sucessão (sucessor)#
Sucessão (antecessor)#
Síntese (sintetizado)#";Elevada;N;5;;" Conjugação dos critérios:
- Legal:
Prazo prescricional do procedimento contraordenacional ([DL 433/82], Ilícito de mera ordenação social, artº 27)
- Utilidade administrativa:
Prazo decorrente da necessidade de  consulta para apuramento da responsabilidade em sede de
PN 500.10.001 - Realização de auditorias (no que diz respeito à atuação da Administração)
PN  500.10.301 - Realização de fiscalização (no que diz respeito à sua fiscalização)";Data de encerramento do processo;E;"Densidade informacional:
Informação sintetizada complementarmente em
PN 150.10.600 - Avaliação de políticas e instrumentos de operacionalização
PN 150.20.300 - Avaliação de atividades (atuação da entidade)
PN 150.40.500 - Recolha e tratamento de dados estatísticos de apoio à gestão
PN 300.30.008 - Registo de documentos e informação (casos tratados)
PN 650.20.604 - Processamento dos dados cadastrais de utentes em respostas sociais de acolhimento";;;;;;;;;;;
650.20.601;Admissão e desenvolvimento em instituições sociais residenciais ou estruturas de alojamento;"Institucionalização em respostas sociais de acolhimento.
Inicia com a formalização do pedido de admissão e termina com a saída do individuo da resposta de acolhimento.  
Inclui candidatura e seleção, nas situações que o prevejam,  acolhimento e integração, avaliação diagnóstica, elaboração, execução e avaliação do projeto de desenvolvimento pessoal orientado ao seu projeto de vida, quer seja em contexto familiar ou autonomia de vida.  ";"Acolhimento de crianças e jovens#
Acolhimento de pessoas portadoras de deficiência#
Acolhimento de idosos#
Acolhimento de mães adolescentes#
Acolhimento de vítimas de violência doméstica#
Alojamento facultado por entidades privadas, mediante estabelecimento de acordos de cooperação#
Colocação junto de famílias de acolhimento#
Resposta social em apartamento de autonomização#
Resposta social em frações autónomas para idosos#
Resposta social em lares de idosos#
Resposta social em lares de infância e juventude#
Resposta social em residências de acolhimento#
Resposta social em unidades terapêuticas educativas#
Resposta social em residências para estudantes#";;"A prestação de cuidados de saúde dos utentes em acolhimento deve ser considerada em ""Prestação de cuidados de saúde/ Serviços clínicos"" (700.20)#
O procedimento disciplinar da criança e jovem em respostas sociais de acolhimento deve ser considerado em 500.20.300 – Procedimento disciplinar#
A sinalização de situações que carecem de acolhimento deve ser considerada 650.20.001 – Sinalização e encaminhamento em situações de vulnerabilidade# ";"Lei 142/2015#
Lei 147/99#";;PE;S;"ISS#
CPL#
SCML#";"TFM#
CPCJ#";"Iniciar#
Iniciar#";"150.10.600#
150.20.300#
150.40.500#
300.30.008#
500.10.001#
500.10.301#
650.20.001#
650.20.304#
650.20.600#
650.20.604#

";"Avaliação de políticas e instrumentos de operacionalização#
Avaliação de atividades#
Recolha e tratamento de dados estatísticos de apoio à gestão#
Registo de documentos e informação#
Realização de auditorias#
Realização de fiscalização#
Sinalização e encaminhamento em situações de vulnerabilidade#
Apoio psicossocial#
Acolhimento de emergência em equipamentos de apoio social#
Processamento de dados cadastrais de utentes em respostas sociais de acolhimento#";"Síntese (sintetizado)#
Síntese (sintetizado)#
Síntese (sintetizado)#
Síntese (sintetizado)#
Suplementar#
Suplementar#
Sucessão (sucessor)#
Sucessão (sucessor)#
Sucessão (sucessor)#
Síntese (sintetizado)#";Elevada;N;10;;"Conjugação dos critérios:
- Legal
Prazo prescricional da responsabilidade financeira reintegratória ([Lei 98/97], artº 70, nº 1) – 10 anos
Prazo prescricional do procedimento contraordenacional ([DL 433/82], Ilícito de mera ordenação social, artº 27; [Lei 50/2006], Lei quadro das contraordenações ambientais, artº 40) – 5 anos
- Utilidade administrativa
Prazo decorrente da necessidade de consulta para apuramento da responsabilidade em sede de PN:
500.10.001 - Realização de auditorias (no que diz respeito à atuação da Administração)
500.10.301 - Realização de fiscalização (no que diz respeito à sua fiscalização)";Data de encerramento do processo;E;"Densidade informacional:
Informação sintetizada complementarmente em
PN 150.10.600 - Avaliação de políticas e instrumentos de operacionalização
PN 150.20.300 - Avaliação de atividades (atuação da entidade)
PN 150.40.500 - Recolha e tratamento de dados estatísticos de apoio à gestão
PN 300.30.008 - Registo de documentos e informação (casos tratados)
PN 650.20.604 - Processamento dos dados cadastrais de utentes em respostas sociais de acolhimento";;;;;;;;;;;
650.20.602;Acesso a equipamentos de apoio social não residencial;"Admissão a equipamentos de caráter social que visam satisfazer as necessidades básicas quotidianas e melhorar a vida das populações.
Inicia com o pedido de acesso ao equipamento e termina com a recusa ou satisfação da necessidade.
Inclui verificação da situação económica e da existência de equipamentos adequados à situação, elaboração e avaliação do plano de desenvolvimento individual, quando haja lugar.";"Acesso a amas, creches ou infantários#
Acesso a cantinas e refeitórios sociais#
Acesso a centros de atividades de tempos livres, férias ou lazer#
Acesso a centros de dia e a centros de noite#
Acesso a equipamentos multi-sensoriais#";;A inscrição de alunos no ensino pré-escolar deve ser considerada 750.10.002 – Processamento de matrículas ou inscrições no ensino ou em formação#;Portaria 67/2012#;;PE;S;"CPL#
AL#
ISS#";AL#;Iniciar#;"150.10.600#
150.20.300#
150.40.500#
300.30.008#
500.10.001#
500.10.301#
650.20.001#
650.20.304#
650.20.603#
650.20.604#";"Avaliação de políticas e instrumentos de operacionalização#
Avaliação de atividades#
Recolha e tratamento de dados estatísticos de apoio à gestão#
Registo de documentos e informação#
Realização de auditorias#
Realização de fiscalização#
Sinalização e encaminhamento em situações de vulnerabilidade#
Apoio psicossocial#
Utilização de equipamentos de apoio social residenciais e não residenciais#
Processamento de dados cadastrais de utentes em respostas sociais de acolhimento#";"Síntese (sintetizado)#
Síntese (sintetizado)#
Síntese (sintetizado)#
Síntese (sintetizado)#
Suplementar#
Suplementar#
Sucessão (sucessor)#
Sucessão (sucessor)#
Sucessão (antecessor)#
Síntese (sintetizado)#";Média;N;10;;"Conjugação dos critérios:
- Legal
Prazo prescricional da responsabilidade financeira reintegratória ([Lei 98/97], artº 70, nº 1) – 10 anos
Prazo prescricional do procedimento contraordenacional ([DL 433/82], Ilícito de mera ordenação social, artº 27; [Lei 50/2006], Lei quadro das contraordenações ambientais, artº 40) – 5 anos
- Utilidade administrativa
Prazo decorrente da necessidade de consulta para apuramento da responsabilidade em sede de PN:
500.10.001 - Realização de auditorias (no que diz respeito à atuação da Administração)
500.10.301 - Realização de fiscalização (no que diz respeito à sua fiscalização)";Data de encerramento do processo;E;"Densidade informacional:
Informação sintetizada complementarmente em
PN 150.20.300 - Avaliação de atividades (atuação da entidade)
PN 150.40.500 - Recolha e tratamento de dados estatísticos de apoio à gestão
PN 300.30.008 - Registo de documentos e informação (casos tratados)
PN 650.20.604 - Processamento dos dados cadastrais de utentes em respostas sociais de acolhimento";;;;;;;;;;;
650.20.603;"Utilização de equipamentos de apoio social residenciais e não residenciais
";"Desenvolvimento de atividades que proporcionam a fruição do equipamento.
Inicia com a programação da atividade e termina com o seu cumprimento.
Inclui elaboração de programas de dinamização do equipamento, desenvolvimento de proposta de adequabilidade do equipamento à resposta a prestar, promoção da responsabilização e do cumprimento das regras e rituais inerentes ao bom funcionamento e elaboração de relatórios de ocorrências.";"Utilização  de residências de acolhimento#
Utilização de equipamento snoezelen#
Utilização de centros de férias e lazer#";;A realização de atividades em contexto pedagógico deve ser considerada em  750.20.600 – Realização de atividades de ensino ou formação#;Portaria 67/2012#;;PE;S;"AL#
ISS#
CPL#";SSAP#;Iniciar#;"150.20.300#
150.40.500#
300.30.008#
500.10.001#
500.10.301#
650.20.001#
650.20.304#
650.20.602#
650.20.604#

";"Avaliação de atividades#
Recolha e tratamento de dados estatísticos de apoio à gestão#
Registo de documentos e informação#
Realização de auditorias#
Realização de fiscalização#
Sinalização e encaminhamento em situações de vulnerabilidade#
Apoio psicossocial#
Acesso a equipamentos de apoio social não residencial#
Processamento de dados cadastrais de utentes em respostas sociais de acolhimento#";"Síntese (sintetizado)#
Síntese (sintetizado)#
Síntese (sintetizado)#
Suplementar#
Suplementar#
Sucessão (sucessor)#
Sucessão (sucessor)#
Sucessão (sucessor)#
Síntese (sintetizado)#
";Elevada;N;10;;"Conjugação dos critérios:
- Legal
Prazo prescricional da responsabilidade financeira reintegratória ([Lei 98/97], artº 70, nº 1) – 10 anos
Prazo prescricional do procedimento contraordenacional ([DL 433/82], Ilícito de mera ordenação social, artº 27; [Lei 50/2006], Lei quadro das contraordenações ambientais, artº 40) – 5 anos
- Utilidade administrativa
Prazo decorrente da necessidade de consulta para apuramento da responsabilidade em sede de PN:
500.10.001 - Realização de auditorias (no que diz respeito à atuação da Administração)
500.10.301 - Realização de fiscalização (no que diz respeito à sua fiscalização)";Data de encerramento do processo;E;"Densidade informacional:
Informação sintetizada complementarmente em
PN 150.20.300 - Avaliação de atividades (atuação da entidade)
PN 150.40.500 - Recolha e tratamento de dados estatísticos de apoio à gestão
PN 300.30.008 - Registo de documentos e informação (casos tratados)
PN 650.20.604 - Processamento dos dados cadastrais de utentes em respostas sociais de acolhimento";;;;;;;;;;;
650.20.604;Processamento de dados cadastrais de utentes em respostas sociais de acolhimento;"Atualização continuada dos dados cadastrais necessários e decorrentes da permanência e intervenção com o utente em respostas sociais de acolhimento.
Inicia com o registo de dados pessoais e termina com os registos relativos à saída ou cessação da intervenção com o utente.
Inclui os registos respeitantes à admissão, projeto de acolhimento, contatos famíliares ou outras figuras de referência, registos escolares ou de formação e enquadramento profissional, quando existam, registos relativos à saúde, entre outros.";;;;;;PE;N;"AL#
ISS#
CPL#";;;"500.10.001#
500.10.301#
650.20.304#
650.20.600#
650.20.601#
650.20.602#
650.20.603#";"Realização de auditorias#
Realização de fiscalização#
Apoio psicossocial#
Acolhimento de emergência em equipamentos de apoio social#
Admissão e desenvolvimento em instituições sociais residenciais ou estruturas de alojamento#
Acesso a equipamentos de apoio social não residencial#
Utilização de equipamentos de apoio social residenciais e não residenciais#";"Suplementar#
Suplementar#
Sintese(sintetiza)#
Sintese(sintetiza)#
Sintese(sintetiza)#
Sintese(sintetiza)#
Sintese(sintetiza)#";Elevada;S;10;;"Conjugação dos critérios:
- Legal
Prazo prescricional da responsabilidade financeira reintegratória ([Lei 98/97], artº 70, nº 1) – 10 anos
Prazo prescricional do procedimento contraordenacional ([DL 433/82], Ilícito de mera ordenação social, artº 27; [Lei 50/2006], Lei quadro das contraordenações ambientais, artº 40) – 5 anos
- Utilidade administrativa
Prazo decorrente da necessidade de consulta para apuramento da responsabilidade em sede de PN:
500.10.001 - Realização de auditorias (no que diz respeito à atuação da Administração)
500.10.301 - Realização de fiscalização (no que diz respeito à sua fiscalização)";Data de encerramento do processo;C;"Densidade informacional:
Síntetiza os
PN  650.20.304 - Apoio psicossocial
PN 650.20.601 - Admissão e desenvolvimento em instituições sociais residenciais ou estruturas de alojamento
PN 650.20.603 - Utilização de equipamentos de apoio social residenciais e não residenciais";;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
